Inspection Stage Description,School Code,Borough Name,TCO Obtained Date,Inspection Category,Observation Description,Inspection Date
SSP Review,PS016X,BRONX,,SAFETY,Comment,08/05/2019 09:30:00 AM
SSP Review,PS020R,STATEN ISLAND,,SAFETY,Comment,08/21/2019 03:30:00 PM
SSP Review,PS039R,STATEN ISLAND,,SAFETY,Comment,08/12/2019 10:15:00 AM
SSP Review,PS041X,BRONX,,SAFETY,Comment,08/28/2019 03:00:00 PM
SSP Review,PS041X,BRONX,,SAFETY,Deficiency,08/15/2019 09:30:00 AM
SSP Review,PS046X,BRONX,,SAFETY,Comment,08/13/2019 10:30:00 AM
SSP Review,PS053X,BRONX,,SAFETY,Comment,08/05/2019 10:25:00 AM
SSP Review,PS065X,BRONX,,SAFETY,Comment,08/13/2019 08:05:00 AM
SSP Review,PS067X,BRONX,,SAFETY,Comment,08/15/2019 08:30:00 AM
SSP Review,PS067X,BRONX,,SAFETY,Comment,08/22/2019 09:10:00 AM
SSP Review,PS081X,BRONX,,SAFETY,Comment,08/22/2019 11:00:00 AM
SSP Review,PS108Q,QUEENS,,SAFETY,Comment,08/28/2019 10:50:00 AM
SSP Review,PS108Q,QUEENS,,SAFETY,Comment,08/28/2019 11:00:00 AM
SSP Review,PS119X,BRONX,,SAFETY,Comment,08/19/2019 06:30:00 PM
SSP Review,PS121X,BRONX,,SAFETY,Deficiency,08/15/2019 10:20:00 AM
SSP Review,PS152M,MANHATTAN,,SAFETY,Comment,08/27/2019 04:40:00 PM
SSP Review,PS157X,BRONX,,SAFETY,Comment,08/22/2019 08:00:00 AM
SSP Review,PS161X,BRONX,,SAFETY,Comment,08/26/2019 10:35:00 AM
SSP Review,PS177Q,QUEENS,,SAFETY,Comment,08/20/2019 11:27:00 AM
SSP Review,PS186X,BRONX,,SAFETY,Comment,08/22/2019 08:35:00 AM
SSP Review,PS186X,BRONX,,SAFETY,Deficiency,08/01/2019 07:30:00 AM
SSP Review,PS188X,BRONX,,SAFETY,Comment,08/19/2019 05:40:00 PM
SSP Review,PS188X,BRONX,,SAFETY,Comment,08/22/2019 10:00:00 AM
SSP Review,PS205X,BRONX,,SAFETY,Comment,08/14/2019 12:00:00 PM
SSP Review,PS205X,BRONX,,SAFETY,Comment,08/20/2019 08:15:00 AM
SSP Review,PS205X,BRONX,,SAFETY,Comment,08/28/2019 02:00:00 PM
SSP Review,PS229K,BROOKLYN,,SAFETY,Comment,08/13/2019 05:05:00 PM
SSP Review,PS232Q,QUEENS,,SAFETY,Comment,08/22/2019 02:00:00 PM
SSP Review,PS277X,BRONX,,SAFETY,Comment,08/23/2019 08:00:00 AM
SSP Review,PS328K,BROOKLYN,,SAFETY,Comment,08/16/2019 01:00:00 PM
SSP Review,PS359X,BRONX,,SAFETY,Comment,08/21/2019 08:00:00 AM
SSP Review,PS359X,BRONX,,SAFETY,Comment,08/28/2019 04:00:00 PM
SSP Review,PS811X,BRONX,,SAFETY,Comment,08/15/2019 07:45:00 AM
SSP Review,PS811X,BRONX,,SAFETY,Comment,08/28/2019 01:20:00 PM
Site Meeting,HS310Q,QUEENS,,SAFETY,Comment,08/07/2019 10:20:00 AM
Site Meeting,HS400Q,QUEENS,,SAFETY,Comment,08/05/2019 03:00:00 PM
Site Meeting,HS425Q,QUEENS,,SAFETY,Comment,08/05/2019 10:15:00 AM
Site Meeting,HS440R,STATEN ISLAND,,SAFETY,Comment,08/02/2019 01:20:00 PM
Site Meeting,HS445R,STATEN ISLAND,,SAFETY,Comment,08/29/2019 04:10:00 PM
Site Meeting,HS460M,MANHATTAN,,SAFETY,Comment,08/05/2019 11:30:00 AM
Site Meeting,HS460R,STATEN ISLAND,,SAFETY,Comment,08/06/2019 11:30:00 AM
Site Meeting,HS468M,MANHATTAN,,SAFETY,Comment,08/20/2019 10:10:00 AM
Site Meeting,HS501Q,QUEENS,,SAFETY,Comment,08/01/2019 12:15:00 PM
Site Meeting,HS530X,BRONX,,SAFETY,Comment,08/20/2019 02:00:00 PM
Site Meeting,HS549K,BROOKLYN,,SAFETY,Comment,08/20/2019 01:10:00 PM
Site Meeting,HS549K,BROOKLYN,,SAFETY,Comment,08/28/2019 03:30:00 PM
Site Meeting,HS600M,MANHATTAN,,SAFETY,Comment,08/16/2019 05:25:00 PM
Site Meeting,HS600X,BRONX,,SAFETY,Comment,08/21/2019 12:30:00 PM
Site Meeting,HS610K,BROOKLYN,,SAFETY,Comment,08/01/2019 02:00:00 PM
Site Meeting,HS610K,BROOKLYN,,SAFETY,Comment,08/08/2019 11:20:00 AM
Site Meeting,HS610K,BROOKLYN,,SAFETY,Comment,08/14/2019 01:45:00 PM
Site Meeting,HS620K,BROOKLYN,,SAFETY,Comment,08/01/2019 01:00:00 PM
Site Meeting,HS745K,BROOKLYN,,SAFETY,Comment,08/09/2019 01:10:00 PM
Site Meeting,HSTELK,BROOKLYN,,SAFETY,Comment,08/22/2019 01:25:00 PM
Site Meeting,IS062K,BROOKLYN,,SAFETY,Comment,08/07/2019 10:05:00 AM
Site Meeting,IS075R,STATEN ISLAND,,SAFETY,Comment,08/07/2019 11:20:00 AM
Site Meeting,IS078K,BROOKLYN,,SAFETY,Comment,08/14/2019 10:35:00 AM
Site Meeting,IS221X,BRONX,,SAFETY,Comment,08/27/2019 03:10:00 PM
Site Meeting,IS227K,BROOKLYN,,SAFETY,Comment,08/01/2019 03:00:00 PM
Site Meeting,IS227K,BROOKLYN,,SAFETY,Comment,08/14/2019 04:20:00 PM
Site Meeting,IS227K,BROOKLYN,,SAFETY,Comment,08/19/2019 12:15:00 PM
Site Meeting,IS227K,BROOKLYN,,SAFETY,Deficiency,08/19/2019 12:15:00 PM
Site Meeting,IS232X,BRONX,,SAFETY,Comment,08/29/2019 10:50:00 AM
Site Meeting,IS256M,MANHATTAN,,SAFETY,Comment,08/09/2019 10:15:00 AM
Site Meeting,IS302X,BRONX,,SAFETY,Comment,08/20/2019 03:00:00 PM
Site Meeting,IS409K,BROOKLYN,,SAFETY,Comment,08/01/2019 10:00:00 AM
Site Meeting,JS101X,BRONX,,SAFETY,Comment,08/01/2019 09:00:00 AM
Site Meeting,OS000K,BROOKLYN,,SAFETY,Comment,08/02/2019 09:30:00 AM
Site Meeting,PS001K,BROOKLYN,,SAFETY,Comment,08/08/2019 02:20:00 PM
Site Meeting,PS001K,BROOKLYN,,SAFETY,Comment,08/08/2019 03:00:00 PM
Site Meeting,PS014Q,QUEENS,,SAFETY,Comment,08/29/2019 01:30:00 PM
Site Meeting,PS016Q,QUEENS,,SAFETY,Comment,08/14/2019 02:25:00 PM
Site Meeting,PS023K,BROOKLYN,,SAFETY,Comment,08/27/2019 03:00:00 PM
Site Meeting,PS025R,STATEN ISLAND,,SAFETY,Comment,08/05/2019 10:00:00 AM
Site Meeting,PS042X,BRONX,,SAFETY,Comment,08/26/2019 02:00:00 PM
Site Meeting,PS047Q,QUEENS,,SAFETY,Comment,08/12/2019 03:00:00 PM
Site Meeting,PS064M,MANHATTAN,,SAFETY,Deficiency,08/08/2019 03:30:00 PM
Site Meeting,PS065X,BRONX,,SAFETY,Comment,08/20/2019 12:00:00 PM
Site Meeting,PS067X,BRONX,,SAFETY,Comment,08/23/2019 08:50:00 AM
Site Meeting,PS069X,BRONX,,SAFETY,Comment,08/02/2019 09:00:00 AM
Site Meeting,PS089Q,QUEENS,,SAFETY,Comment,08/20/2019 10:00:00 AM
Site Meeting,PS112K,BROOKLYN,,SAFETY,Comment,08/28/2019 01:05:00 PM
Site Meeting,PS114X,BRONX,,SAFETY,Comment,08/14/2019 12:30:00 PM
Site Meeting,PS121K,BROOKLYN,,SAFETY,Comment,08/05/2019 03:10:00 PM
Site Meeting,PS124K,BROOKLYN,,SAFETY,Comment,08/12/2019 11:55:00 AM
Site Meeting,PS125M,MANHATTAN,,SAFETY,Comment,08/07/2019 11:15:00 AM
Site Meeting,PS130K,BROOKLYN,,SAFETY,Comment,08/21/2019 01:00:00 PM
Site Meeting,PS132Q,QUEENS,,SAFETY,Comment,08/20/2019 01:30:00 PM
Site Meeting,PS134M,MANHATTAN,,SAFETY,Comment,08/01/2019 03:10:00 PM
Site Meeting,PS157X,BRONX,,SAFETY,Comment,08/13/2019 01:45:00 PM
Site Meeting,PS158K,BROOKLYN,,SAFETY,Comment,08/21/2019 02:15:00 PM
Site Meeting,PS160K,BROOKLYN,,SAFETY,Comment,08/15/2019 01:35:00 PM
Site Meeting,PS161X,BRONX,,SAFETY,Comment,08/21/2019 11:00:00 AM
Site Meeting,PS162Q,QUEENS,,SAFETY,Comment,08/08/2019 02:30:00 PM
Site Meeting,PS165M,MANHATTAN,,SAFETY,Comment,08/07/2019 01:45:00 PM
Site Meeting,PS167K,BROOKLYN,,SAFETY,Comment,08/23/2019 03:15:00 PM
Site Meeting,PS169Q,QUEENS,,SAFETY,Comment,08/08/2019 10:20:00 AM
Site Meeting,PS173M,MANHATTAN,,SAFETY,Comment,08/13/2019 03:00:00 PM
Site Meeting,PS183M,MANHATTAN,,SAFETY,Deficiency,08/27/2019 03:10:00 PM
Site Meeting,PS189K,BROOKLYN,,SAFETY,Comment,08/27/2019 10:00:00 AM
Site Meeting,PS189M,MANHATTAN,,SAFETY,Comment,08/22/2019 02:30:00 PM
Site Meeting,PS198M,MANHATTAN,,SAFETY,Comment,08/15/2019 05:10:00 PM
Site Meeting,PS198M,MANHATTAN,,SAFETY,Comment,08/26/2019 02:25:00 PM
Site Meeting,PS246X,BRONX,,SAFETY,Comment,08/16/2019 08:40:00 AM
Site Meeting,PS254K,BROOKLYN,,SAFETY,Comment,08/08/2019 01:00:00 PM
Site Meeting,PS260Q,QUEENS,,SAFETY,Comment,08/19/2019 10:15:00 AM
Site Meeting,PS272K,BROOKLYN,,SAFETY,Comment,08/08/2019 03:10:00 PM
Site Meeting,PS277X,BRONX,,SAFETY,Comment,08/21/2019 09:55:00 AM
Site Meeting,PS288K,BROOKLYN,,SAFETY,Comment,08/16/2019 11:10:00 AM
Site Meeting,PS288K,BROOKLYN,,SAFETY,Comment,08/21/2019 01:55:00 PM
Site Meeting,PS304X,BRONX,,SAFETY,Comment,08/05/2019 02:30:00 PM
Site Meeting,PS399K,BROOKLYN,,SAFETY,Comment,08/13/2019 04:00:00 PM
Site Meeting,PS399K,BROOKLYN,,SAFETY,Comment,08/13/2019 04:45:00 PM
Site Meeting,PS399K,BROOKLYN,,SAFETY,Comment,08/20/2019 04:30:00 PM
Site Meeting,PS768K,BROOKLYN,,SAFETY,Comment,08/27/2019 10:25:00 AM
Special Plan Review,HSGOMX,BRONX,,SAFETY,Comment,08/01/2019 08:10:00 AM
Special Plan Review,PS108Q,QUEENS,,SAFETY,Comment,08/16/2019 11:30:00 AM
Special Plan Review,PS177Q,QUEENS,,SAFETY,Comment,08/20/2019 12:00:00 PM
Special Plan Review,PS232Q,QUEENS,,SAFETY,Comment,08/22/2019 02:00:00 PM
Steel Erection,IS409K,BROOKLYN,,SAFETY,Deficiency,08/01/2019 10:00:00 AM
Steel Erection,PS127K,BROOKLYN,,SAFETY,Comment,08/05/2019 01:25:00 PM
Steel Erection,PS127K,BROOKLYN,,SAFETY,Deficiency,08/05/2019 01:25:00 PM
Stop Work Order,HS403X,BRONX,,SAFETY,Deficiency,08/20/2019 03:40:00 PM
Stop Work Order,HS460Q,QUEENS,,SAFETY,Deficiency,08/19/2019 10:10:00 AM
Stop Work Order,IS286M,MANHATTAN,,SAFETY,Deficiency,08/08/2019 12:40:00 PM
Stop Work Order,IS375X,BRONX,,SAFETY,Deficiency,08/06/2019 09:50:00 AM
Stop Work Order,JS190Q,QUEENS,,SAFETY,Deficiency,08/07/2019 12:46:00 PM
Stop Work Order,PS009Q,QUEENS,,SAFETY,Deficiency,08/02/2019 04:58:00 PM
Stop Work Order,PS030R,STATEN ISLAND,,SAFETY,Deficiency,08/19/2019 01:00:00 PM
Stop Work Order,PS032K,BROOKLYN,,SAFETY,Deficiency,08/15/2019 01:15:00 PM
Stop Work Order,PS032K,BROOKLYN,,SAFETY,Deficiency,08/20/2019 11:05:00 AM
Stop Work Order,PS032K,BROOKLYN,,SAFETY,Deficiency,08/24/2019 10:00:00 AM
Stop Work Order,PS032K,BROOKLYN,,SAFETY,Deficiency,08/28/2019 12:10:00 PM
Stop Work Order,PS040Q,QUEENS,,SAFETY,Deficiency,08/05/2019 01:00:00 PM
Stop Work Order,PS040Q,QUEENS,,SAFETY,Deficiency,08/20/2019 10:00:00 AM
Stop Work Order,PS047Q,QUEENS,,SAFETY,Deficiency,08/19/2019 08:15:00 AM
Stop Work Order,PS071Q,QUEENS,,SAFETY,Deficiency,08/07/2019 09:00:00 AM
Stop Work Order,PS112K,BROOKLYN,,SAFETY,Deficiency,08/27/2019 02:25:00 PM
Stop Work Order,PS121K,BROOKLYN,,SAFETY,Deficiency,08/19/2019 03:00:00 PM
Stop Work Order,PS125M,MANHATTAN,,SAFETY,Comment,08/02/2019 01:10:00 PM
Stop Work Order,PS125M,MANHATTAN,,SAFETY,Deficiency,08/02/2019 01:10:00 PM
Stop Work Order,PS125M,MANHATTAN,,SAFETY,Deficiency,08/03/2019 10:30:00 AM
Stop Work Order,PS125M,MANHATTAN,,SAFETY,Deficiency,08/07/2019 11:15:00 AM
Stop Work Order,PS169Q,QUEENS,,SAFETY,Comment,08/03/2019 08:00:00 AM
Stop Work Order,PS169Q,QUEENS,,SAFETY,Comment,08/08/2019 10:20:00 AM
Stop Work Order,PS169Q,QUEENS,,SAFETY,Deficiency,08/03/2019 08:00:00 AM
Stop Work Order,PS169Q,QUEENS,,SAFETY,Deficiency,08/05/2019 08:30:00 AM
Stop Work Order,PS169Q,QUEENS,,SAFETY,Deficiency,08/10/2019 08:00:00 AM
Stop Work Order,PS173M,MANHATTAN,,SAFETY,Deficiency,08/09/2019 12:20:00 PM
Stop Work Order,PS189M,MANHATTAN,,SAFETY,Deficiency,08/16/2019 01:20:00 PM
Stop Work Order,PS189M,MANHATTAN,,SAFETY,Deficiency,08/19/2019 02:15:00 PM
Stop Work Order,PS197K,BROOKLYN,,SAFETY,Deficiency,08/09/2019 01:20:00 PM
Stop Work Order,PS200K,BROOKLYN,,SAFETY,Deficiency,08/09/2019 02:30:00 PM
Stop Work Order,PS200K,BROOKLYN,,SAFETY,Deficiency,08/26/2019 01:50:00 PM
Stop Work Order,PS200K,BROOKLYN,,SAFETY,Deficiency,08/28/2019 03:15:00 PM
Stop Work Order,PS215K,BROOKLYN,,SAFETY,Deficiency,08/20/2019 03:45:00 PM
Stop Work Order,PS242M,MANHATTAN,,SAFETY,Deficiency,08/07/2019 04:45:00 PM
Stop Work Order,PS246X,BRONX,,SAFETY,Comment,08/23/2019 12:55:00 PM
Stop Work Order,PS246X,BRONX,,SAFETY,Deficiency,08/08/2019 03:30:00 PM
Stop Work Order,PS246X,BRONX,,SAFETY,Deficiency,08/13/2019 03:31:00 PM
Stop Work Order,PS246X,BRONX,,SAFETY,Deficiency,08/19/2019 03:55:00 PM
Stop Work Order,PS246X,BRONX,,SAFETY,Deficiency,08/20/2019 01:35:00 PM
TCO,PS046X,BRONX,,FINALCONSTRUCTION,Deficiency,08/07/2019 08:45:00 PM
TCO,PS046X,BRONX,,FINALCONSTRUCTION,Deficiency,08/12/2019 10:48:08 AM
TCO,PS056X,BRONX,2017-10-11 00:00:00,FINALCONSTRUCTION,Deficiency,08/27/2019 08:02:58 PM
TCO,PS303Q,QUEENS,2019-08-16 00:00:00,FINALCONSTRUCTION,Deficiency,08/13/2019 11:43:00 AM
TCO,PS303Q,QUEENS,2019-08-16 00:00:00,FINALCONSTRUCTION,Project info,08/13/2019 11:43:00 AM
TCO,PS303Q,QUEENS,2019-08-16 00:00:00,SPRINKLERSTANDPIPE,Deficiency,08/14/2019 12:30:00 PM
TCO,PS303Q,QUEENS,,FINALCONSTRUCTION,Project info,08/09/2019 02:55:00 PM
TCO,PS303Q,QUEENS,,FINALCONSTRUCTION,Project info,08/09/2019 04:18:00 PM
TCO,PS303Q,QUEENS,,PAASSEMBLY,Project info,08/09/2019 05:16:00 PM
TCO,PS303Q,QUEENS,,PAASSEMBLY,Project info,08/09/2019 05:31:00 PM
Test,HS332X,BRONX,,PLUMBING,Required Test,08/07/2019 10:00:00 AM
Test,HS400Q,QUEENS,,HVACSYSTEMSTESTING,Required Test,08/12/2019 08:00:00 AM
Test,HS402M,MANHATTAN,,HVAC,Required Test,08/13/2019 08:00:00 AM
Test,HS403K,BROOKLYN,,PLUMBING,Required Test,08/27/2019 11:00:00 AM
Test,HS430Q,QUEENS,,PLUMBING,Deficiency,08/09/2019 07:00:00 AM
Test,HS430Q,QUEENS,,PLUMBING,Required Test,08/09/2019 07:00:00 AM
Test,HS435Q,QUEENS,,HVACSYSTEMSTESTING,Issue to Resolve,08/14/2019 09:00:00 AM
Test,HS435Q,QUEENS,,HVACSYSTEMSTESTING,Required Test,08/14/2019 09:00:00 AM
Test,HS435Q,QUEENS,,POWERANDLIGHTING,Project info,08/22/2019 01:00:00 PM
Test,HS445R,STATEN ISLAND,,PLUMBING,Deficiency,08/18/2019 08:00:00 AM
Test,HS445R,STATEN ISLAND,,PLUMBING,Project info,08/18/2019 08:00:00 AM
Test,HS445R,STATEN ISLAND,,PLUMBING,Required Test,08/18/2019 08:00:00 AM
Test,HS445R,STATEN ISLAND,,ROOFING,Required Test,08/28/2019 03:30:00 PM
Test,HS450Q,QUEENS,,PLUMBING,Deficiency,08/29/2019 04:00:00 PM
Test,HS450Q,QUEENS,,PLUMBING,Required Test,08/29/2019 04:00:00 PM
Test,HS460M,MANHATTAN,,HVAC,Required Test,08/27/2019 04:39:28 PM
Test,HS460Q,QUEENS,,HVACSYSTEMSTESTING,Required Test,08/19/2019 02:45:00 PM
Test,HS460Q,QUEENS,,HVACSYSTEMSTESTING,Required Test,08/21/2019 03:00:00 PM
Test,HS463M,MANHATTAN,,POWERANDLIGHTING,Deficiency,08/16/2019 02:00:00 PM
Test,HS474K,BROOKLYN,,HVACSYSTEMSTESTING,Deficiency,08/27/2019 08:01:00 AM
Test,HS474K,BROOKLYN,,PLUMBING,Required Test,08/06/2019 10:00:00 AM
Test,HS475X,BRONX,,PLUMBING,Project info,08/21/2019 01:00:00 PM
Test,HS475X,BRONX,,PLUMBING,Required Test,08/21/2019 01:00:00 PM
Test,HS477X,BRONX,,PLUMBING,Project info,08/21/2019 01:00:00 PM
Test,HS477X,BRONX,,PLUMBING,Required Test,08/21/2019 01:00:00 PM
Test,HS477X,BRONX,,ROOFING,Out of Scope CP,08/14/2019 12:30:00 PM
Test,HS540K,BROOKLYN,,HVACSYSTEMSTESTING,Required Test,08/22/2019 07:30:00 AM
Test,HS568X,BRONX,,LOWVOLTAGE,Deficiency,08/01/2019 08:00:00 AM
Test,HS620K,BROOKLYN,,LOWVOLTAGE,Deficiency,08/02/2019 01:00:00 PM
Test,HS620K,BROOKLYN,,LOWVOLTAGE,Required Test,08/02/2019 01:00:00 PM
Test,HS633K,BROOKLYN,,HVACSYSTEMSTESTING,Required Test,08/15/2019 07:30:00 AM
Test,HS655X,BRONX,,PLUMBING,Required Test,08/28/2019 09:56:56 AM
Test,HS660X,BRONX,,LOWVOLTAGE,Required Test,08/26/2019 04:45:00 PM
Test,HS667K,BROOKLYN,,LOWVOLTAGE,Required Test,08/14/2019 01:30:00 PM
Test,HS696M,MANHATTAN,,ARCHITECTURAL,Required Test,08/23/2019 01:00:00 PM
Test,HS696M,MANHATTAN,,ARCHITECTURAL,Required Test,08/26/2019 01:00:00 PM
Test,HS696M,MANHATTAN,,ARCHITECTURAL,Required Test,08/27/2019 01:00:00 PM
Test,HSPKWM,MANHATTAN,,HVACSYSTEMSTESTING,Required Test,08/19/2019 08:00:00 AM
Test,HSPKWM,MANHATTAN,,LOWVOLTAGE,Deficiency,08/21/2019 08:00:00 AM
Test,HSPKWM,MANHATTAN,,POWERANDLIGHTING,Deficiency,08/19/2019 08:30:00 AM
Test,HSPKWM,MANHATTAN,,POWERANDLIGHTING,Deficiency,08/20/2019 08:00:00 AM
Test,HSPKWM,MANHATTAN,,POWERANDLIGHTING,Deficiency,08/30/2019 02:00:00 PM
Test,IS014K,BROOKLYN,,PLUMBING,Required Test,08/15/2019 09:09:32 AM
Test,IS075R,STATEN ISLAND,,HVACSYSTEMSTESTING,Required Test,08/22/2019 04:02:00 PM
Test,IS125Q,QUEENS,,LOWVOLTAGE,Deficiency,08/09/2019 07:00:00 AM
Test,IS244X,BRONX,,BOILER,Deficiency,08/29/2019 11:26:37 AM
Test,IS244X,BRONX,,BOILER,Required Test,08/29/2019 11:26:37 AM
Test,IS265K,BROOKLYN,,BOILER,Project info,08/09/2019 09:00:00 AM
Test,IS265K,BROOKLYN,,LOWVOLTAGE,Deficiency,08/12/2019 04:00:00 PM
Test,IS265K,BROOKLYN,,PLUMBING,Deficiency,08/13/2019 04:00:00 PM
Test,IS265K,BROOKLYN,,PLUMBING,Project info,08/13/2019 04:00:00 PM
Test,IS265K,BROOKLYN,,PLUMBING,Required Test,08/13/2019 04:00:00 PM
Test,IS265K,BROOKLYN,,PLUMBING,Required Test,08/15/2019 04:00:00 PM
Test,IS292M,MANHATTAN,,PLUMBING,Required Test,08/20/2019 07:00:00 PM
Test,IS382K,BROOKLYN,,ROOFING,Project info,08/19/2019 03:00:00 PM
Test,IS382K,BROOKLYN,,ROOFING,Required Test,08/05/2019 03:00:00 PM
Test,IS408M,MANHATTAN,,LOWVOLTAGE,Deficiency,08/09/2019 01:30:00 PM
Test,IS408M,MANHATTAN,,LOWVOLTAGE,Issue to Resolve,08/09/2019 01:30:00 PM
Test,IS484K,BROOKLYN,,PLUMBING,Deficiency,08/22/2019 03:00:00 PM
Test,IS484K,BROOKLYN,,PLUMBING,Required Test,08/22/2019 03:00:00 PM
Test,IS522K,BROOKLYN,,HVACSYSTEMSTESTING,Required Test,08/05/2019 12:00:00 AM
Test,IS662K,BROOKLYN,,PLUMBING,Deficiency,08/13/2019 12:00:00 PM
Test,IS662K,BROOKLYN,,PLUMBING,Required Test,08/16/2019 01:00:00 PM
Test,JS068K,BROOKLYN,,BOILER,Required Test,08/06/2019 07:00:00 AM
Test,JS068K,BROOKLYN,,PLUMBING,Deficiency,08/06/2019 07:00:00 AM
Test,JS162K,BROOKLYN,,LOWVOLTAGE,Deficiency,08/17/2019 07:00:00 AM
Test,JS194Q,QUEENS,,HVACSYSTEMSTESTING,Required Test,08/07/2019 01:00:00 PM
Test,OS000K,BROOKLYN,,FUELSTORAGEBURNER,Required Test,08/13/2019 09:00:00 AM
Test,OS000K,BROOKLYN,,FUELSTORAGEBURNER,Required Test,08/27/2019 09:01:38 AM
Test,OS000K,BROOKLYN,,SPRINKLERSTANDPIPE,Project info,08/21/2019 07:00:00 AM
Test,OS000K,BROOKLYN,,SPRINKLERSTANDPIPE,Required Test,08/21/2019 07:00:00 AM
Test,OS984M,MANHATTAN,,PLUMBING,Project info,08/14/2019 08:30:00 AM
Test,OS984M,MANHATTAN,,PLUMBING,Required Test,08/14/2019 08:30:00 AM
Test,PS000R,STATEN ISLAND,,SPRINKLERSTANDPIPE,Required Test,08/20/2019 11:00:00 AM
Test,PS009Q,QUEENS,,PLUMBING,Deficiency,08/12/2019 04:00:00 PM
Test,PS009Q,QUEENS,,PLUMBING,Required Test,08/27/2019 04:00:00 PM
Test,PS011R,STATEN ISLAND,,PLUMBING,Required Test,08/01/2019 06:03:33 AM
Test,PS012X,BRONX,,PLUMBING,Deficiency,08/04/2019 09:30:00 AM
Test,PS012X,BRONX,,PLUMBING,Required Test,08/04/2019 09:30:00 AM
Test,PS013Q,QUEENS,,PLUMBING,Required Test,08/20/2019 04:00:00 PM
Test,PS017K,BROOKLYN,,HVACSYSTEMSTESTING,Required Test,08/28/2019 05:00:00 PM
Test,PS018K,BROOKLYN,,HVACSYSTEMSTESTING,Required Test,08/27/2019 11:30:00 AM
Test,PS018K,BROOKLYN,,ROOFING,Project info,08/11/2019 07:00:00 AM
Test,PS018K,BROOKLYN,,ROOFING,Required Test,08/11/2019 07:00:00 AM
Test,PS019X,BRONX,,WINDOW,Deficiency,08/14/2019 01:00:00 PM
Test,PS019X,BRONX,,WINDOW,Project info,08/13/2019 10:00:00 AM
Test,PS019X,BRONX,,WINDOW,Project info,08/14/2019 01:00:00 PM
Test,PS019X,BRONX,,WINDOW,Required Test,08/13/2019 10:00:00 AM
Test,PS020Q,QUEENS,,PLUMBING,Deficiency,08/29/2019 04:00:00 PM
Test,PS020Q,QUEENS,,PLUMBING,Required Test,08/29/2019 04:00:00 PM
Test,PS024Q,QUEENS,,LOWVOLTAGE,Deficiency,08/15/2019 07:00:00 AM
Test,PS024Q,QUEENS,,LOWVOLTAGE,Deficiency,08/16/2019 07:00:00 AM
Test,PS024Q,QUEENS,,LOWVOLTAGE,Deficiency,08/19/2019 09:00:00 AM
Test,PS024X,BRONX,,BOILER,Required Test,08/13/2019 09:28:03 AM
Test,PS026Q,QUEENS,,PLUMBING,Required Test,08/20/2019 01:00:00 PM
Test,PS026Q,QUEENS,,POWERANDLIGHTING,Deficiency,08/02/2019 08:30:00 AM
Test,PS035K,BROOKLYN,,ROOFING,Required Test,08/15/2019 08:30:00 PM
Test,PS036X,BRONX,,HVAC,Required Test,08/20/2019 01:00:00 PM
Test,PS037X,BRONX,,PLUMBING,Deficiency,08/21/2019 08:00:00 AM
Test,PS037X,BRONX,,PLUMBING,Deficiency,08/26/2019 07:00:00 AM
Test,PS037X,BRONX,,PLUMBING,Required Test,08/26/2019 07:00:00 AM
Test,PS037X,BRONX,,ROOFING,Issue to Resolve,08/21/2019 01:30:00 PM
Test,PS043X,BRONX,,PLUMBING,Deficiency,08/05/2019 10:00:00 AM
Test,PS043X,BRONX,,PLUMBING,Required Test,08/05/2019 10:00:00 AM
Test,PS043X,BRONX,,PLUMBING,Required Test,08/05/2019 03:30:00 PM
Test,PS043X,BRONX,,PLUMBING,Required Test,08/07/2019 01:00:00 PM
Test,PS043X,BRONX,,PLUMBINGSITE,Required Test,08/23/2019 04:00:00 PM
Test,PS043X,BRONX,,POWERANDLIGHTING,Deficiency,08/23/2019 08:30:00 AM
Test,PS044X,BRONX,,HVACSYSTEMSTESTING,Issue to Resolve,08/27/2019 12:00:00 PM
Test,PS046X,BRONX,,PLUMBING,Deficiency,08/05/2019 07:00:00 AM
Test,PS046X,BRONX,,PLUMBING,Deficiency,08/06/2019 01:00:00 PM
Test,PS046X,BRONX,,PLUMBING,Deficiency,08/07/2019 12:00:00 PM
Test,PS046X,BRONX,,PLUMBING,Deficiency,08/08/2019 07:00:00 AM
Test,PS046X,BRONX,,PLUMBING,Deficiency,08/09/2019 07:00:00 AM
Test,PS046X,BRONX,,PLUMBING,Project info,08/09/2019 07:00:00 AM
Test,PS046X,BRONX,,PLUMBING,Required Test,08/02/2019 07:00:00 AM
Test,PS046X,BRONX,,PLUMBINGSITE,Required Test,08/03/2019 10:00:00 AM
Test,PS047Q,QUEENS,,LOWVOLTAGE,Deficiency,08/05/2019 08:00:00 AM
Test,PS048K,BROOKLYN,,PLUMBING,Deficiency,08/21/2019 06:00:00 PM
Test,PS048K,BROOKLYN,,PLUMBING,Required Test,08/16/2019 09:42:22 AM
Test,PS048K,BROOKLYN,,PLUMBING,Required Test,08/21/2019 06:00:00 PM
Test,PS050M,MANHATTAN,,HVACSYSTEMSTESTING,Required Test,08/19/2019 08:10:00 AM
Test,PS064Q,QUEENS,,BOILER,Deficiency,08/07/2019 12:02:40 PM
Test,PS066K,BROOKLYN,,LOWVOLTAGE,Deficiency,08/10/2019 08:30:00 AM
Test,PS066Q,QUEENS,,PLUMBING,Deficiency,08/16/2019 12:00:00 PM
